Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5510","Production","02291","Raw milk of sheep","2023","2023","t","2392436.78","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2024","2024","kg/An","25","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02291","Raw milk of sheep","2024","2024","t","2376156.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2017","2017","t","8.1","X","Figure from external organization",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2018","2018","t","8.25","X","Figure from external organization",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2019","2019","t","8.85","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2020","2020","t","9.5","X","Figure from external organization",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2021","2021","t","10","X","Figure from external organization",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2022","2022","t","9","X","Figure from external organization",""
"QCL","Crops and livestock products","002","Africa","5510","Production","26110","Raw silk (not thrown)","2023","2023","t","9.06","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2017","2017","kg/ha","2242.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2017","2017","t","32972213.02","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2018","2018","kg/ha","2185.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2018","2018","t","34273459.23","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2019","2019","kg/ha","2334.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2019","2019","t","36277876.51","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2020","2020","kg/ha","2399.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2020","2020","t","37603395.83","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2021","2021","kg/ha","2365.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2021","2021","t","38627414.71","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2022","2022","kg/ha","2328.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2022","2022","t","39802069.02","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2023","2023","kg/ha","2352.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2023","2023","t","43147576.92","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0113","Rice","2024","2024","kg/ha","2371.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0113","Rice","2024","2024","t","44780178.43","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2017","2017","kg/ha","1870.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2017","2017","t","98490.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2018","2018","kg/ha","1877.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2018","2018","t","99111.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2019","2019","kg/ha","1872.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2019","2019","t","99380.24","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2020","2020","kg/ha","1874","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2020","2020","t","99423.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2021","2021","kg/ha","1874.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2021","2021","t","99824.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2022","2022","kg/ha","1872.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2022","2022","t","99535.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2023","2023","kg/ha","1872.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2023","2023","t","99728.99","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0116","Rye","2024","2024","kg/ha","1872.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0116","Rye","2024","2024","t","99927.59","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2017","2017","kg/ha","709.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2017","2017","t","23520.22","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2018","2018","kg/ha","703","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2018","2018","t","22288.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2019","2019","kg/ha","713.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2019","2019","t","23495.79","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2020","2020","kg/ha","697.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2020","2020","t","23101.37","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2021","2021","kg/ha","685.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2021","2021","t","22961.75","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2022","2022","kg/ha","700.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2022","2022","t","23186.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2023","2023","kg/ha","696","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2023","2023","t","23083.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01446","Safflower seed","2024","2024","kg/ha","695.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01446","Safflower seed","2024","2024","t","23077.06","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2017","2017","t","2051.15","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2018","2018","t","1719.02","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2019","2019","t","1813.56","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2020","2020","t","2094.32","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2021","2021","t","2192.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2022","2022","t","2071.25","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21631.02","Safflower-seed oil, crude","2023","2023","t","2136.91","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","1011.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","4657063.04","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","1045.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","4866499.51","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","1095.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","5349722.34","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","1091.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","4896737.91","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","1139.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","5845478.51","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","971.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","4920435.51","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","988.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2023","2023","t","4530292.43","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1034.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t","5011115.03","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2017","2017","kg/ha","526.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2017","2017","t","3812731.29","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2018","2018","kg/ha","493.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2018","2018","t","4022406.32","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2019","2019","kg/ha","492.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2019","2019","t","4569844.98","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","433.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2020","2020","t","4030381.17","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","444.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2021","2021","t","3616935.37","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","484.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2022","2022","t","3177973.07","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","518","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2023","2023","t","3328950.08","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","536.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01444","Sesame seed","2024","2024","t","3480832.96","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2017","2017","t","52496.42","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2018","2018","t","53493.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2019","2019","t","55938.14","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2020","2020","t","58008.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2021","2021","t","58643.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","58828.86","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2023","2023","t","60221.96","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21514","Sheep fat, unrendered","2024","2024","t","60687.27","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2017","2017","t","201082.39","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2018","2018","t","199873.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","198029.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","201222.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","198520.25","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","200424.26","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2023","2023","t","204276.11","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2024","2024","t","203776.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2017","2017","t","55.86","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2018","2018","t","58.93","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2019","2019","t","63.23","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2020","2020","t","67.86","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2021","2021","t","71.43","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2022","2022","t","64.29","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2023","2023","t","64.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02944","Silk-worm cocoons suitable for reeling","2024","2024","t","64.43","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2017","2017","kg/ha","687","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2017","2017","t","81969.97","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2018","2018","kg/ha","695.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2018","2018","t","87917.25","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2019","2019","kg/ha","723.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2019","2019","t","82923.63","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2020","2020","kg/ha","758.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2020","2020","t","89943.19","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2021","2021","kg/ha","781.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2021","2021","t","91424.79","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2022","2022","kg/ha","797.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2022","2022","t","99296.19","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2023","2023","kg/ha","751.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2023","2023","t","105219.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01929.05","Sisal, raw","2024","2024","kg/ha","741.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01929.05","Sisal, raw","2024","2024","t","105082.16","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2017","2017","t","10635.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2018","2018","t","13370.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2019","2019","t","10290.73","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2020","2020","t","11806.08","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2021","2021","t","14673.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2022","2022","t","15076.91","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22212","Skim milk and whey powder","2023","2023","t","10213.61","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2017","2017","t","5543078.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2018","2018","t","6021871.83","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2019","2019","t","5909288.21","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2020","2020","t","6230926.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2021","2021","t","6371395.34","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2022","2022","t","6483830.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22110.02","Skim milk of cows","2023","2023","t","6358980.98","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2017","2017","t","3761.87","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2018","2018","t","8266.74","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2019","2019","t","3563.23","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2020","2020","t","3787.49","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2021","2021","t","3840.68","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2022","2022","t","3839.76","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22221.02","Skim milk, evaporated","2023","2023","t","3966.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2017","2017","t","17464.69","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2018","2018","t","18061.68","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2019","2019","t","17925.99","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2020","2020","t","18337.84","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2021","2021","t","18197.34","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2022","2022","t","18550.18","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2023","2023","t","18832.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","02920","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","2024","2024","t","19193.95","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2017","2017","kg/ha","987.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2017","2017","t","27556977.93","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2018","2018","kg/ha","1017.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2018","2018","t","30379861.15","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2019","2019","kg/ha","1008.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2019","2019","t","28219785.06","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2020","2020","kg/ha","1015.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2020","2020","t","28346990.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2021","2021","kg/ha","922.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2021","2021","t","26447238.95","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2022","2022","kg/ha","1010","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2022","2022","t","29381706.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2023","2023","kg/ha","951","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2023","2023","t","25976106.71","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0114","Sorghum","2024","2024","kg/ha","948.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0114","Sorghum","2024","2024","t","29177961.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2017","2017","t","776150.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2018","2018","t","1044681.72","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2019","2019","t","1232750.23","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2020","2020","t","1430779.82","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2021","2021","t","1534815.74","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2022","2022","t","1637132.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","2161","Soya bean oil","2023","2023","t","1459654.28","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1329.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2017","2017","t","3812540.53","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1277.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2018","2018","t","4329926.52","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2019","2019","kg/ha","1155.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2019","2019","t","4037386.79","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2020","2020","kg/ha","1271.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2020","2020","t","4596760.34","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1428.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2021","2021","t","5453769.08","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1473.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2022","2022","t","6269656.78","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2023","2023","kg/ha","1467.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2023","2023","t","7462564.36","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1236.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","0141","Soya beans","2024","2024","t","5757170.78","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2017","2017","kg/ha","17034.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2017","2017","t","167043.44","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2018","2018","kg/ha","17739.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2018","2018","t","206811.56","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2019","2019","kg/ha","17933.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2019","2019","t","219185.24","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2020","2020","kg/ha","22421.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2020","2020","t","282442.94","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2021","2021","kg/ha","16450.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2021","2021","t","220275.01","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2022","2022","kg/ha","13588","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2022","2022","t","189125.39","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01215","Spinach","2023","2023","kg/ha","13593.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01215","Spinach","2023","2023","t","205945.35","A","Official figure",""
